image,text,true_label,predicted_label
flickr8k-images\3068945309_ff0973e859.jpg,"['A basketball player in a white uniform is making a jump shot against a team wearing black uniforms .', 'A basketball player takes a shot .', 'A man wearing a white uniform is trying to make a shot but the two men in black are trying to block him .', 'Basketball players leap for the ball while the crowd watches .', 'Basketball player in white uniform leaping to make a shot while being blocked by player in black .']",1,0
flickr8k-images\288177922_b889f2e1fe.jpg,"['One boy follows another at the park .', 'One child is walking ahead of the other .', 'Two children in coats walking in a park', 'Two young children are walking through a park .', 'Two young kids are walking outside .']",1,0
flickr8k-images\3143978284_ac086be9a3.jpg,"['Two elderly women with small child sucking pacifier', 'Two older women with a baby that has a pacifier in its mouth , the baby wears an orange and brown dress .', 'Two woman with a baby', 'Two women are holding a young child .', 'Two women sitting next to each other one is holding a baby and the other is showing her bracelet .']",1,0
flickr8k-images\409327234_7b29eecb4e.jpg,"['A woman sits alone against a brick wall', 'A woman sits at a restaurant with her back against a brick wall .', 'A woman sits in a cafe , looking out a window .', 'A woman sitting against a brick wall inside a building .', 'The woman wearing a blue shirt sits in front of a brick wall .']",1,0
flickr8k-images\3262475923_f1f77fcd9f.jpg,"['The two men are playing Frisbee in a field .', 'Two men in long sleeved clothing are playing Frisbee in a park .', 'Two men in wintry athletic clothing play ultimate Frisbee .', 'Two men play Frisbee in the park .', 'two player run for the Frisbee .']",1,0
flickr8k-images\3547313700_39368b9a2f.jpg,"['Two dogs are facing each other on the grass beside a wooden fence .', 'Two dogs play in grass .', 'two dogs play together .', 'Two puppies playfully nip and chase each other .', 'Two tan dogs , one larger than the other , interact in a grassy yard enclosed by a wooded fence .']",1,0
flickr8k-images\3293753378_7a8ddb98b2.jpg,"['A fashionably dressed woman holding a record in a frame at a used bookstore .', 'A girl and a guy shop for records in a music store .', 'A man and woman look at music cds .', 'A woman holds a framed piece of art at a store while another man shops .', 'Shoppers in a record store .']",1,0
flickr8k-images\1022454428_b6b660a67b.jpg,"['A couple and an infant , being held by the male , sitting next to a pond with a near by stroller .', 'A couple sit on the grass with a baby and stroller .', 'A couple with their newborn baby sitting under a tree facing a lake .', 'A man and woman care for an infant along the side of a body of water .', 'Couple with a baby sit outdoors next to their stroller .']",1,0
flickr8k-images\3728256505_7f8db8270d.jpg,"['A man jumping onto a platform .', 'A man on the edge of a wall about to fall off .', 'A man on inline skates does a trick on a cracked concrete ramp .', 'A man with Rollerblades grinding a curb .', 'The man does a trick on his skateboard on a concrete ramp .']",1,0
flickr8k-images\2680990587_eee6bd04fb.jpg,"['A boy is pushing another boy on the swings .', 'A boy pushes another boy on a swing set .', 'A child pushes another that is sitting in a swing near playground equipment .', 'One boy is pushing another boy on a swing .', 'One child pushes another on a swing in a playground .']",1,0
flickr8k-images\1454841725_4b6e6199e2.jpg,"['a group of young girls smiling with a large crowd behind them', 'Four girls pose in front of a crowd .', 'Four young girls pose for a picture at school', 'Four young girls posing for the camera .', 'Some young girls standing in a group some with their arms around each other .']",1,0
flickr8k-images\1469358746_2a879abaf3.jpg,"['A man and his dog in the mountains .', 'A man and his dog on the top of a mountain .', 'a man holding a camera is sitting on a mountain with a black dog .', 'A man poses with his black dog at the top of a mountain .', 'A man with a dog .']",1,0
flickr8k-images\2052702658_da1204f6d1.jpg,"['a child in a red coat is holding an armful of snow in front of a house .', 'A child in a red coat preparing a large snowball .', 'A child in a red snowsuit plays with snow .', 'A child makes a ball out of snow .', 'A kid in orange plays with a ball of snow outside .']",1,0
flickr8k-images\468911753_cc595f5da0.jpg,"['A brown and white dog runs away carrying a big stick .', 'A dog running through the grass with a stick in his mouth .', 'Dog fetching huge stick .', 'the brown and white dog is carrying a stick in his mouth .', 'The brown dog is running away with a stick in its mouth .']",1,0
flickr8k-images\3609026563_9c66f2dc41.jpg,"['a man holding puppies', 'A man holds two puppies .', 'A person is holding two newborn puppies .', 'Two newborn puppies are being held by a pair of human hands .', 'Two white newborn puppies being held by hands .']",1,0
flickr8k-images\3376439178_159e4126de.jpg,"['A skier flies through the air in front of a mountainous landscape .', 'A skier is jumping in the air over a snowfield near a mountain range .', 'A skier performs a high jump in a snow-covered valley .', 'A snow skier is taking a huge leap over a snow slope .', 'Skier in red jumping high in the air over the snow .']",1,0
flickr8k-images\161905204_247c6ca6de.jpg,"['a girl in a light blue windbreaker walks down a cement road .', 'A girl in an aqua jacket walks down a long road surrounded by shrubs .', 'A woman in a blue shirt and black pants walks down a road .', 'A woman walks down a country road .', 'Woman walking down paved road .']",1,0
flickr8k-images\2472896179_245e7d142f.jpg,"['A man about to paraglide from the water .', 'A man glides on top of the water .', 'A man is pulled through the water on a large ski .', 'a man on the sea .', 'man holding harness waterskiing']",1,0
flickr8k-images\2372763106_ddea79d36e.jpg,"['A black dog is completely off the ground while in a race .', 'A black dog running in a race .', 'A black dog wearing a yellow vest running in a competition .', 'A black greyhound dog is running on a track wearing the number six on a yellow jacket .', 'A race dog numbered six is midair .']",1,0
flickr8k-images\3545779287_8f52e06909.jpg,"['A black and brown dog has rope in its mouth .', 'A dog jumps to catch a rope toy .', 'A dog with a rope toy in its mouth runs on the grass .', 'A large dog is running on the grass with a rope in its mouth .', 'The dog is running with a rope toy .']",1,0
flickr8k-images\333031366_a0828c540d.jpg,"['A black and white dog with a stick is in muddy water .', 'A dog is in some water with a tree branch in its mouth .', 'A dog is plling a very large branch out of the water .', 'A dog is walking through the water carrying a large stick in its mouth .', 'Black and white dog outdoors in muddy water , with stick in mouth .']",1,0
flickr8k-images\2522230304_1581d52961.jpg,"['a climber is climbing a rock face above a mattress that is lying on the ground below .', 'A man climbs a rock .', 'A man is climbing a rocky mountain .', 'A man is on his back in a rocky cave .', 'A man with a dark brown shirt is climbing up a rocky elevation .']",1,0
flickr8k-images\1718184338_5968d88edb.jpg,"['A couple of people are standing and the person in the red coat is pointing at the body of water .', 'The couple are looking downriver .', 'Two people in rafting gear standing on a dry , rocky riverbank , pointing at the river .', 'Two people stand by a river , one wearing a helmet points .', 'Two people stand on the rocks above the water and look at something .']",1,0
flickr8k-images\3683592946_262e9bfbfd.jpg,"['A bird is standing on a rock next to her six babies .', 'a mommy duck walking along some rocks with a group of baby ducks .', 'An adult duck stands on a rock with seven baby ducks nearby .', 'The mother bird looks over her babies .', 'There is a grown duck and several baby ducks .']",1,0
flickr8k-images\3512033861_a357bb58b6.jpg,"['A crowd of foreigners stand .', 'A crowd of people surrounding a woman in white wearing sunglasses .', 'A group of men surround a woman in a headscarf .', 'a very large group of people standing crowded together outside .', 'Many people have gathered in the street .']",1,0
flickr8k-images\3151860914_46e30cd5ea.jpg,"['A boy and a dog hold onto the same stick in a game .', 'A boy and a dog play with a stick .', 'A boy tries to take a stick from a small , brown dog .', 'a small dog with a boy holding a stick in his mouth', 'A young boy grabbing a stick his dog is holding in his mouth .']",1,0
flickr8k-images\1143373711_2e90b7b799.jpg,"['A bicycle rider is crossing a street .', 'A bicyclist getting ready to cross a street .', 'A biker in spandex riding on a busy street .', 'A man in blue and white biking gear rides down a busy street .', 'a man wearing a helmet riding his bicycle down the street .']",1,0
flickr8k-images\3549011001_26cace3646.jpg,"['A small boat carrying two people moves through the water .', 'People in a brown boat float down the street of a city built on water .', 'Three men are riding a boat through along a canal between buildings .', 'Three men are riding in a wooden boat in the middle of a city .', 'Three men on wooden boat in front of buildings']",1,0
flickr8k-images\262963190_a78b799e89.jpg,"['A climber is standing on rocks overlooking a snowy mountain range .', 'a lone climber on a snowy moutainside .', 'A man in a white helmet and dark clothing stands in the snowy mountains .', 'A man is overlooking a big , snowy mountain .', 'A man with a white helmet stands on a snowy mountaintop .']",1,0
